Source Airport,Destination Count,Latitude,Longitude
YSB,6,46.625,-80.79889678955078
YSJ,3,45.31610107421875,-65.89029693603516
YTS,5,48.569698333699996,-81.376701355
YTZ,14,43.627499,-79.396202
YVO,7,48.0532989502,-77.7827987671
YXE,15,52.170799255371094,-106.6999969482422
YXH,1,50.01890182495117,-110.72100067138672
YXU,6,43.035599,-81.1539
YYB,2,46.363602,-79.422798
YYF,1,49.46310043334961,-119.60199737548828
YYG,4,46.290000915527344,-63.12110137939453
YYR,15,53.3191986084,-60.425800323500006
YYT,22,47.618598938000005,-52.751899719200004
YYY,8,48.60860061645508,-68.20809936523439
YZP,1,53.25429916379999,-131.813995361
YZR,1,42.9994010925293,-82.30889892578125
ZBF,1,47.629699707,-65.738899231
ZSA,4,24.06329917907715,-74.52400207519531
AAX,1,-19.563199996948,-46.960399627686
AFL,1,-9.866389274600001,-56.104999542200005
AJU,13,-10.984000206,-37.0703010559
AQA,1,-21.812000274699997,-48.13299942020001
ARU,2,-21.1413002014,-50.4247016907
ATM,4,-3.2539100646973,-52.254001617432
BAZ,1,-0.981292,-62.919601
BEL,36,-1.3792500495900002,-48.476299285900005
BPS,11,-16.438601000000002,-39.080898
BVB,3,2.8413889408099995,-60.69222259520001
BVH,1,-12.694399833678998,-60.098300933838
BYO,1,-21.247298999999998,-56.452498999999996
CAW,4,-21.698299408,-41.301700591999996
CCM,2,-28.724443435700003,-49.4213905334
CFB,3,-22.921699523900003,-42.0742988586
CGH,47,-23.626110076904297,-46.65638732910156
CIZ,1,-4.1340599060058585,-63.13259887695313
CKS,4,-6.11527776718,-50.0013885498
CLV,2,-17.725299835205,-48.607498168945
CMG,1,-19.0119438171,-57.6713905334
CPV,2,-7.26992,-35.8964
CXJ,3,-29.197099685700003,-51.1875
ERN,1,-6.6395301818847665,-69.87979888916016
FEN,3,-3.8549300000000004,-32.423302
FLN,21,-27.670278549194336,-48.5525016784668
FOR,36,-3.776279926300049,-38.53260040283203
GVR,1,-18.89520072937,-41.982200622559
IGU,12,-25.60027885437012,-54.48500061035156
IMP,7,-5.53129,-47.459998999999996
IOS,9,-14.815999984741001,-39.033199310303004
IPN,3,-19.470699310302997,-42.487598419189
IRZ,1,-0.3786,-64.9923
ITB,2,-4.2423400878906,-56.000701904296996
IZA,2,-21.5130558014,-43.1730575562
JDO,5,-7.21895980835,-39.270099639899996
JOI,5,-26.22450065612793,-48.797401428222656
JPA,11,-7.145833015440002,-34.9486122131
JPR,2,-10.870800018299999,-61.8465003967
JTC,3,-22.1668591409,-49.0502866745
LDB,11,-23.3335990906,-51.1301002502
LEC,1,-12.4822998047,-41.2770004272
MAB,12,-5.36858987808,-49.1380004883
MCP,3,0.0506640002131,-51.0722007751
MCZ,13,-9.510809898376463,-35.79169845581055
MEA,4,-22.343000412,-41.7659988403
MGF,10,-23.4794445038,-52.01222229
MII,2,-22.1968994141,-49.926399231000005
MOC,3,-16.706899642899998,-43.818901061999995
NAT,16,-5.768056,-35.376111
NVT,7,-26.879998999999998,-48.651402000000004
OAL,1,-11.495999999999999,-61.4508
OLC,1,-3.46792950765,-68.9204120636
PAV,1,-9.4008798599243,-38.250598907471
PET,4,-31.718398999999998,-52.327702
PFB,5,-28.243999,-52.326599
PHB,2,-2.89374995232,-41.73199844359999
PIN,1,-2.6730198860168457,-56.777198791503906
PNZ,5,-9.362409591674805,-40.56909942626953
POJ,1,-18.672800064086914,-46.4911994934082
PPB,2,-22.1751003265,-51.4245986938
PVH,9,-8.70928955078125,-63.90230178833008
RBR,5,-9.868888854980467,-67.89805603027344
RIA,4,-29.711399,-53.688202000000004
ROO,1,-16.586,-54.7248
RVD,1,-17.8347225189209,-50.95611190795898
SDU,30,-22.910499572800003,-43.1631011963
SJK,3,-23.22920036315918,-45.86149978637695
SJL,1,-0.14835,-66.9855
SLZ,16,-2.585360050201416,-44.23410034179688
STM,15,-2.424721956253052,-54.78583145141602
TBT,1,-4.2556700706482,-69.93579864502
TFF,5,-3.38294005394,-64.7240982056
THE,11,-5.0599398613,-42.8235015869
TMT,1,-1.489599943161,-56.396800994873
TUR,1,-3.7860100269317996,-49.72029876709001
VCP,57,-23.0074005127,-47.1344985962
VIX,16,-20.258057,-40.286388
XAP,5,-27.134199142456,-52.656600952148
HUN,4,24.02309989929199,121.61799621582031
KNH,5,24.4279,118.359001
MXZ,5,24.35000038146973,116.13300323486328
MZG,5,23.568700790405273,119.62799835205078
OKA,61,26.1958007812,127.64600372299999
RMQ,29,24.26469993591309,120.62100219726562
TTT,1,22.7549991607666,121.10199737548828
YNZ,17,33.425833000000004,120.203056
ABV,30,9.006790161132812,7.263169765472412
ABY,4,31.535499572753906,-84.19450378417969
ANR,2,51.189399719200004,4.46027994156
ATW,9,44.258098602299995,-88.51909637450001
BEY,67,33.820899963378906,35.488399505615234
BGF,3,4.39847993850708,18.518800735473636
BLL,47,55.7402992249,9.15178012848
BQK,3,31.2588005065918,-81.46649932861328
BZV,25,-4.251699924468993,15.253000259399414
CSG,3,32.516300201416016,-84.93890380859375
DAL,39,32.847099,-96.851799
DAR,35,-6.87811,39.202599
DHN,3,31.3213005065918,-85.44960021972656
DOL,2,49.3652992249,0.154305994511
DZA,15,-12.804699897766113,45.28110122680664
EBU,5,45.54059982299805,4.2963900566101065
ECP,7,30.357105999999998,-85.79541400000001
EGC,11,44.82529830932617,0.5186110138893127
ENH,4,30.3202991486,109.48500061
EXT,25,50.73440170288086,-3.4138898849487305
GOA,20,44.4133,8.8375
GTR,3,33.450298309299995,-88.59140014649999
HAH,10,-11.5337,43.2719
HRE,26,-17.931801,31.0928
IVL,2,68.607299804688,27.405300140380998
JRO,20,-3.42940998077,37.0745010376
KBV,16,8.09912014008,98.9861984253
KTT,2,67.700996398926,24.846799850464002
LBV,24,0.45860001444799997,9.4122800827
LGG,9,50.63740158081055,5.443220138549805
LIG,11,45.86280059814453,1.1794400215148926
LJU,33,46.223701,14.4576
LLW,12,-13.7894001007,33.78099823
LPQ,13,19.897300720214844,102.16100311279295
LUN,34,-15.330800056500001,28.4526004791
LVI,7,-17.821800231933594,25.82270050048828
MDW,139,41.785999,-87.752403
MRU,41,-20.430201,57.683601
NBS,5,42.066944,127.602222
NDJ,9,12.1337,15.034
NKC,12,18.31,-15.969722199999998
NSI,17,3.722559928894043,11.553299903869627
PHC,8,5.0154900550842285,6.94959020614624
PNR,18,-4.816030025482178,11.88659954071045
RBA,11,34.051497999999995,-6.751519999999999
ROR,10,7.367310000000001,134.544236
RUN,19,-20.88710021972656,55.51029968261719
SBN,11,41.70869827270508,-86.31729888916016
SOU,33,50.95029830932617,-1.3567999601364136
SSG,14,3.7552700042724614,8.708720207214355
TLN,3,43.0973014832,6.14602994919
TNR,27,-18.7969,47.478802
VGO,11,42.2318000793457,-8.62677001953125
VLD,3,30.78249931335449,-83.27670288085938
ZSE,3,-21.320899963378906,55.42499923706055
AAE,9,36.822201,7.8091740000000005
AZR,6,27.83760070800781,-0.1864140033721924
BJA,6,36.712001800500005,5.0699200630200005
BLJ,4,35.7521018982,6.308589935300001
BMW,1,21.375,0.923888981342
BSK,4,34.793300628699996,5.73823022842
CBH,1,31.645700454711914,-2.269860029220581
CFK,1,36.212699890100005,1.33176994324
CZL,16,36.2760009765625,6.620389938354492
DJG,2,24.292801,9.45244
EBH,1,33.7216666667,1.0925
ELG,2,30.5713005065918,2.8595900535583496
ELU,1,33.5113983154,6.776790142059999
GHA,4,32.38410186767578,3.7941100597381587
HME,6,31.673000335700003,6.140439987180001
HRM,2,32.93040084838867,3.311539888381958
IAM,2,28.0515,9.64291
INZ,2,27.2509994507,2.51202011108
MUW,2,35.207698822021484,0.14714199304580688
MZW,1,33.535900116,-0.242353007197
OGX,5,31.917200088500977,5.412779808044434
ORN,34,35.6239013672,-0.6211829781529999
QSF,8,36.178100585900005,5.32449007034
TEE,1,35.4315986633,8.120719909670001
TGR,1,33.067798614501946,6.088669776916504
TID,1,35.3410987854,1.4631500244100002
TLM,6,35.0167007446,-1.4500000476800001
TMR,4,22.8115005493,5.45107984543
AGR,2,27.155799865722656,77.96089935302734
AGX,1,10.823699951171877,72.1760025024414
DHM,2,32.16510009765625,76.26339721679688
DMU,2,25.883899688699998,93.77110290530001
GWL,1,26.29330062866211,78.22779846191406
HJR,1,24.817199706999997,79.91860198970001
IXD,2,25.440099716186523,81.73390197753906
JGA,1,22.465499877929688,70.01260375976561
JLR,3,23.17779922485352,80.052001953125
KNU,1,26.404301,80.410103
KUU,1,31.87669944763184,77.15440368652344
LUH,1,30.854700088500977,75.95259857177734
MLE,44,4.1918301582336435,73.52909851074219
SHL,1,25.70359992980957,91.97869873046876
STV,3,21.1140995026,72.7417984009
TIR,2,13.632499694800003,79.543296814
VGA,3,16.530399322509766,80.79679870605469
AOR,5,6.189670085906982,100.39800262451172
BDO,21,-6.900629997253418,107.57599639892578
BPN,36,-1.2682700157200002,116.89399719200001
BTJ,5,5.5228720240100015,95.42063713070002
BTU,7,3.1238501071900004,113.019996643
DMK,67,13.912599563599999,100.607002258
HDY,6,6.933209896089999,100.392997742
JHB,18,1.6413099999999998,103.66999799999999
JOG,29,-7.788179874420166,110.43199920654295
KBR,14,6.166850090026856,102.29299926757812
KCH,26,1.4846999645233154,110.34700012207031
LBU,4,5.300680160522461,115.25
LOP,16,-8.757322,116.276675
MYY,24,4.322010040283203,113.98699951171876
PDG,7,-0.786917,100.280998
PKU,18,0.4607860147953034,101.44499969482422
PLM,14,-2.8982501029968,104.69999694824
SBW,9,2.2616000175476074,111.98500061035156
SDK,6,5.900899887084961,118.05899810791016
SOC,8,-7.516089916229247,110.75700378417969
SRG,17,-6.97273,110.375
SUB,65,-7.379829883575439,112.78700256347656
TGG,7,5.3826398849487305,103.10299682617188
TWU,7,4.320159912109375,118.12799835205078
UPG,56,-5.061629772186278,119.5540008544922
URT,4,9.132599830630001,99.135597229
VTE,25,17.988300323500003,102.56300354
CLQ,3,19.277,-103.57700200000001
CVM,2,23.7033004761,-98.9564971924
DGO,5,24.1242008209,-104.52799987799999
JAL,2,19.4750995636,-96.79750061040001
LMM,5,25.6851997375,-109.081001282
LZC,2,18.0016994476,-102.221000671
MAM,2,25.7698993683,-97.5252990723
MXL,4,32.6306,-115.241997
NLD,1,27.4438991547,-99.5705032349
PAZ,6,20.6026992798,-97.4608001709
PDS,2,28.627399,-100.535004
PXM,3,15.8769,-97.08910300000001
SLW,2,25.54949951171875,-100.9290008544922
TAP,2,14.794300079300001,-92.3700027466
TPQ,3,21.4195,-104.843002
AFA,2,-34.588299,-68.4039
CPC,1,-40.075401,-71.137299
CTC,1,-28.5956001282,-65.751701355
FMA,1,-26.2127,-58.2281
FTE,4,-50.2803,-72.053101
IGR,4,-25.737301000000002,-54.4734
IRJ,1,-29.381599426300003,-66.7957992554
JUJ,2,-24.392799,-65.097801
LUQ,1,-33.2732009888,-66.3563995361
PSS,1,-27.3858,-55.9707
RES,1,-27.45,-59.0561
RHD,1,-27.4966,-64.93595
RSA,1,-36.588299,-64.27570300000001
SDE,1,-27.7655563354,-64.3099975586
SLA,6,-24.856000900300003,-65.4861984253
TUC,2,-26.8409,-65.104897
UAQ,2,-31.571501,-68.418198
USH,4,-54.8433,-68.2958
VDM,1,-40.8692,-63.0004
ADK,1,51.87799835205078,-176.64599609375
AKN,7,58.67679977,-156.6490021
ALW,1,46.09489822,-118.288002
BLI,10,48.79280090332031,-122.53800201416016
BZN,8,45.77750015,-111.15299990000001
CDB,5,55.20610046386719,-162.72500610351562
DLG,3,59.04470062,-158.50500490000002
EAT,1,47.3988990784,-120.20700073200001
FCA,5,48.31050109863281,-114.25599670410156
GTF,7,47.48199844,-111.3710022
HLN,5,46.6068000793457,-111.98300170898438
LTO,1,25.989200592041016,-111.3479995727539
LWS,4,46.3745002746582,-117.01499938964844
MSO,7,46.91630173,-114.0910034
PBG,7,44.6509017944336,-73.46810150146484
PQI,2,46.68899918,-68.0447998
PSC,8,46.26470184326172,-119.11900329589844
PSG,2,56.80170059,-132.9450073
PUW,2,46.7439,-117.110001
SDP,2,55.31499862670898,-160.5229949951172
SIT,3,57.04710006713867,-135.36199951171878
SNP,3,57.16730117797852,-170.22000122070312
STG,3,56.5783004761,-169.662002563
WRG,2,56.48429871,-132.36999509999998
YAK,2,59.503299713100006,-139.660003662
YKM,1,46.56819916,-120.5439987
AGA,28,30.32500076293945,-9.41306972503662
AHU,1,35.177101135253906,-3.83951997756958
ESU,3,31.397499084499998,-9.6816701889
EUN,4,27.151699,-13.2192
OUD,10,34.78720092773437,-1.92399001121521
OZZ,2,30.939100265500002,-6.909430027010001
RAI,17,14.924500465393065,-23.49349975585937
TFN,32,28.4827003479,-16.341499328599998
TTA,1,28.448200225830078,-11.161299705505373
TTU,1,35.594299316406,-5.320020198822
VIL,3,23.7183,-15.932
AXM,2,4.452780000000001,-75.7664
BAQ,10,10.8896,-74.7808
BGA,5,7.1265,-73.1848
CTG,12,10.4424,-75.513
CUC,4,7.927569999999999,-72.5115
EJA,1,7.02433,-73.8068
EYP,2,5.31911,-72.384
IBE,3,4.42161,-75.1333
MTR,3,8.823739999999999,-75.8258
MZL,1,5.0296,-75.4647
NVA,2,2.95015,-75.294
PEI,6,4.81267,-75.7395
PPN,1,2.4544,-76.6093
RCH,1,11.5262,-72.926
SMR,4,11.1196,-74.2306
TCO,1,1.8144200000000001,-78.7492
VUP,2,10.435,-73.2495
TML,3,9.55718994140625,-0.8632140159606934
BMA,27,59.35440063476562,17.941699981689453
JOE,1,62.662899017334006,29.607500076294
JYV,3,62.399501800537,25.678300857544
KAJ,2,64.285499572754,27.692399978638
KAO,1,65.98760223388699,29.239400863647
KEF,45,63.985000610352,-22.605600357055998
KEM,2,65.778701782227,24.582099914551
KUO,1,63.007099151611,27.797800064087
MMX,16,55.53630536399999,13.3761978149
MSQ,54,53.882499694824,28.030700683594
NRK,2,58.58629989624024,16.250600814819336
OPO,100,41.248100280799996,-8.68138980865
OUL,4,64.930099487305,25.354600906372
PNA,2,42.77000045776367,-1.6463299989700315
RVN,2,66.564796447754,25.830400466919
SVL,2,61.943099975586,28.945100784302
TAY,2,58.30749893189999,26.6903991699
TLL,38,59.41329956049999,24.8327999115
TMP,12,61.414100646973,23.604400634766
UME,8,63.791801452636996,20.282800674438
VAA,5,63.050701141357,21.762199401855
AAL,20,57.092758913800004,9.84924316406
AES,13,62.5625,6.119699954986572
AHO,31,40.632099,8.29077
BAY,2,47.65840148925781,23.46999931335449
BZO,2,46.460201,11.3264
CIY,8,36.994601,14.607182
CLJ,21,46.78519821166992,23.686199188232425
HUY,5,53.57440185546875,-0.350832998752594
IAS,12,47.17850112915039,27.6205997467041
KHI,62,24.9065,67.160797
KRS,11,58.204201,8.08537
KRT,41,15.589500427246096,32.55319976806641
LCG,12,43.302101,-8.37726
MME,3,54.50920104980469,-1.4294099807739258
NWI,10,52.675800323500006,1.28278005123
OMR,2,47.02529907226562,21.90250015258789
PSR,9,42.431702,14.1811
REG,6,38.071201,15.6516
SEZ,13,-4.67434,55.521801
SUJ,2,47.70330047607422,22.885700225830078
TAS,81,41.257900238000005,69.2811965942
TGD,16,42.359402,19.2519
TGM,5,46.46770095825195,24.41250038146973
TRS,11,45.827498999999996,13.4722
TSR,13,45.80989837646485,21.337900161743164
ASB,15,37.986801,58.361000000000004
TSE,52,51.02220153808594,71.46690368652344
ASV,2,-2.645050048828125,37.25310134887695
HGA,7,9.518170356750488,44.08879852294922
KTL,1,0.9719889760017396,34.95859909057617
LKG,1,4.20412015914917,34.348201751708984
MRE,3,-1.406111,35.008057
UKA,3,-4.29333,39.571098
WIL,19,-1.3217200040817259,36.81480026245117
WJR,5,1.7332400000000001,40.091599
BQN,4,18.49489974975586,-67.12940216064453
ORH,2,42.26729965209961,-71.87570190429688
PSE,2,18.00830078125,-66.56300354003906
PWM,2,43.64619827,-70.30930328
ABD,6,30.371099471999997,48.2282981873
AWZ,24,31.3374004364,48.7620010376
AZD,7,31.904899597199996,54.2765007019
BND,19,27.218299865722656,56.37779998779297
IFN,20,32.75080108642578,51.86130142211914
KIH,16,26.526199340799998,53.9802017212
KSH,6,34.3459014893,47.1581001282
MHD,65,36.235198974609375,59.64099884033203
RAS,10,37.323333,49.617778
SRY,6,36.635799408000004,53.1935997009
SYZ,39,29.53919982910156,52.58980178833008
TBZ,15,38.1338996887207,46.23500061035156
THR,62,35.68920135498047,51.31340026855469
ZAH,11,29.47570037841797,60.90620040893555
AAR,8,56.2999992371,10.619000434899998
DUR,21,-29.6144444444,31.119722222199997
GRX,9,37.18870162963867,-3.777359962463379
IOM,11,54.08330154418945,-4.623889923095703
PFO,42,34.71799850463867,32.48569869995117
PLZ,9,-33.984901428200004,25.617300033600003
TAB,4,11.149700164794922,-60.83219909667969
VFA,7,-18.09589958190918,25.839000701904297
WDH,19,-22.4799,17.4709
SPB,1,18.338600158691406,-64.94069671630861
ISG,14,24.396389000000003,124.245
KOJ,18,31.80340003967285,130.718994140625
MMY,5,24.7828006744,125.294998169
NGS,17,32.916900634799994,129.914001465
SDJ,31,38.139701843299996,140.917007446
UKB,12,34.632801055908196,135.2239990234375
YGJ,8,35.4921989440918,133.23599243164062
BEB,2,57.48109817504883,-7.362780094146728
BRR,1,57.0228,-7.443060000000001
CAL,1,55.43719863891602,-5.686389923095702
CFN,2,55.0442008972168,-8.340999603271483
DND,1,56.45249938964844,-3.0258300304412837
DSA,9,53.4805378105,-1.01065635681
EMA,95,52.8311004639,-1.32806003094
ILY,1,55.68190002441406,-6.256669998168945
INV,11,57.54249954223633,-4.047500133514403
KOI,11,58.957801818847656,-2.9049999713897705
LPL,58,53.33359909057617,-2.849720001220703
LSI,5,59.87889862060547,-1.295560002326965
NOC,15,53.9103012084961,-8.818490028381348
SYY,5,58.215599060058594,-6.3311100006103525
TRE,1,56.49919891357422,-6.869170188903809
WAT,2,52.18719863891602,-7.086959838867188
WIC,2,58.458900451660156,-3.09306001663208
GTE,4,-13.975000381500001,136.460006714
MZV,6,4.048329830169679,114.80500030517578
MIR,15,35.75809860229492,10.75469970703125
HEK,3,50.1716209371,127.308883667
HJJ,3,27.4411111111,109.7
JGD,4,50.371389,124.1175
JMU,10,46.84339904789999,130.464996338
JXA,6,45.293,131.19299999999998
LLF,3,26.338661,111.61004299999999
OHE,3,52.912777777799995,122.43
TEN,5,27.883333,109.308889
YNT,56,37.40169906616211,121.37200164794922
BMV,7,12.668299675,108.120002747
CXR,7,11.99820041656494,109.21900177001952
DAD,33,16.043899536132812,108.1989974975586
HPH,4,20.81940078735352,106.7249984741211
PQC,5,10.1698,103.9931
VII,7,18.7376003265,105.67099762
EBJ,2,55.525902,8.5534
EVE,9,68.491302490234,16.678100585938
KSU,7,63.111801147461,7.8245201110839995
BBK,4,-17.83289909362793,25.16239929199219
FRW,2,-21.15959930419922,27.47450065612793
GBE,9,-24.555201,25.9182
MUB,7,-19.97260093688965,23.431100845336914
AKJ,7,43.670799255371094,142.44700622558594
HKD,10,41.7700004578,140.822006226
KMQ,17,36.39459991455078,136.40699768066406
OKJ,13,34.7569007874,133.854995728
TXN,26,29.73329925537109,118.25599670410156
PLQ,3,55.97320175170898,21.093900680541992
BKY,2,-2.3089799880981445,28.808799743652344
BNB,1,-0.21699999272823334,20.850000381469727
BNC,2,0.575,29.4739
BUX,3,1.5657199621200562,30.220800399780273
FBM,10,-11.5913000107,27.5308990479
FKI,2,0.48163899779299996,25.337999343899998
GMA,1,3.23536992073,19.7712993622
GOM,3,-1.670809984207153,29.23850059509277
IRP,1,2.8276100158691406,27.58830070495605
KGA,3,-5.90005016327,22.4692001343
KND,2,-2.91917991638,25.9153995514
KOO,1,-5.39444,26.99
LJA,1,-3.4170000553131104,23.45000076293945
MDK,2,0.0226000007242,18.2887001038
MJM,2,-6.121240139010001,23.5690002441
TSH,2,-6.4383300000000006,20.794701
CYO,3,21.616500854499996,-81.5459976196
SCU,5,19.96980094909668,-75.83540344238281
GEO,8,6.498549938201903,-58.25410079956055
BSG,2,1.9054700136184688,9.80568027496338
AKU,6,41.262501,80.291702
BPX,3,30.553600311279297,97.1082992553711
CHG,3,41.538101,120.434998
CIF,15,42.23500061035156,118.90799713134766
CIH,16,36.247501,113.125999
DAX,9,31.1302,107.4295
DDG,5,40.0247,124.28600300000001
DQA,5,46.7463888889,125.14055555600001
FNJ,5,39.224098,125.66999799999999
FUG,11,32.882157,115.73436399999999
GYS,8,32.391101837158196,105.7020034790039
HIJ,17,34.4361000061,132.91900634799998
HLD,18,49.2050018311,119.82499694799999
HLH,7,46.195333000000005,122.00833300000001
HMI,10,42.8414,93.669197
HSN,13,29.9342002869,122.36199951200001
HTN,6,37.03850173950195,79.86489868164062
HYN,14,28.56220054626465,121.4290008544922
JDZ,16,29.3386001587,117.176002502
JGS,9,26.8568992615,114.73699951200001
JIU,6,29.476944,115.801111
JNZ,5,41.10139846801758,121.06199645996094
JUZ,6,28.965799,118.899002
KRL,10,41.69779968261719,86.12889862060547
LZH,14,24.2075,109.390999
LZO,13,28.85219955444336,105.39299774169922
MDG,10,44.524101257299996,129.569000244
MWX,6,34.991406,126.382814
NDG,8,47.239601135253906,123.91799926757812
RLK,5,40.926,107.7428
TAE,6,35.896871999999995,128.65531000000001
TGO,13,43.556702,122.199997
ULN,21,47.843102,106.766998
WUA,8,39.7934,106.7993
WUS,15,27.7019,118.000999
XFN,13,32.1506,112.291
XIL,7,43.91559982299805,115.96399688720705
YCU,29,35.116391,111.031388889
YIN,4,43.955799,81.330299
YIW,18,29.344699859600002,120.03199768100001
YNJ,14,42.8828010559,129.451004028
PEU,2,15.2622,-83.78119699999999
AVN,2,43.90729904174805,4.901830196380615
BUA,4,-5.422319889068604,154.67300415039062
DAU,4,-9.086759567260001,143.207992554
GKA,5,-6.0816898345900015,145.391998291
GUR,6,-10.311499595599999,150.333999634
HGU,10,-5.826789855957031,144.29600524902344
HKN,6,-5.462170124053955,150.40499877929688
KVG,4,-2.57940006256,150.807998657
LAE,11,-6.569803,146.725977
MAG,8,-5.20707988739,145.789001465
MAS,5,-2.06189,147.423996
MIS,2,-10.6892004013,152.837997437
MXH,3,-6.36332988739,143.238006592
PNP,5,-8.80453968048,148.309005737
POM,52,-9.443380355834961,147.22000122070312
RAB,13,-4.34045982361,152.380004883
TBG,4,-5.27861,141.225998
TIZ,3,-5.84499979019,142.947998047
UNG,5,-6.1257100105285645,141.28199768066406
WWK,6,-3.5838301181800003,143.66900634799998
KMI,11,31.877199173,131.44900512700002
TNN,1,22.95039939880371,120.20600128173828
TOY,9,36.64830017089844,137.18800354003906
CMW,3,21.420299530029297,-77.84750366210938
GAO,1,20.08530044555664,-75.1583023071289
KHV,38,48.52799987793,135.18800354004
USM,18,9.547789573669997,100.06199646
VVO,26,43.39899826049805,132.14799499511722
AAT,2,47.7498855591,88.0858078003
ACX,6,25.0863888889,104.959444444
AOG,3,41.105301000000004,122.853996
AQG,7,30.582199,117.050003
AVA,4,26.2605555556,105.87333333299999
BFJ,8,27.267065999999996,105.47209699999999
BSD,2,25.053301,99.168297
HZH,3,26.32217,109.1499
JNG,10,35.292778000000006,116.346667
JUH,7,30.7403,117.6856
KCA,2,41.677856,82.872917
KIJ,16,37.955898284899995,139.121002197
KRY,2,45.46655,84.9527
LDS,2,47.7520555556,129.019125
LLB,1,25.4525,107.96166699999999
LNJ,2,23.738100051900002,100.025001526
LYG,16,34.571667,118.87361100000001
NAO,6,30.79545,106.1626
NLT,2,43.4318,83.3786
NNY,8,32.980801,112.614998
OSS,31,40.6090011597,72.793296814
TCG,2,46.67250061035156,83.3407974243164
ZAT,3,27.32559967041016,103.75499725341795
CEE,7,59.273601532,38.015800476100004
KVK,1,67.46330261230469,33.58829879760742
VUS,1,60.78829956054688,46.2599983215332
NLA,10,-12.998100280762,28.66489982605
OOL,28,-28.1644001007,153.505004883
AGH,3,56.29610061645508,12.847100257873535
GSE,21,57.7747,11.8704
KLR,3,56.68550109863281,16.287599563598633
RNB,3,56.266700744629,15.265000343322999
SDL,5,62.528099060058594,17.443899154663086
THN,1,58.31809997558594,12.345000267028807
BFV,1,15.229499816894533,103.25299835205078
CEI,11,19.952299118,99.8828964233
CJM,1,10.711199760437012,99.36170196533205
KOP,2,17.383800506591793,104.64299774169922
LOE,1,17.43910026550293,101.72200012207031
MAQ,1,16.699899673461914,98.54509735107422
NNT,2,18.807899475097656,100.78299713134766
NST,2,8.539620399475098,99.9447021484375
PHS,3,16.782899856567386,100.27899932861328
PRH,1,18.132200241088867,100.16500091552734
ROI,1,16.11680030822754,103.77400207519531
SNO,1,17.195100784301758,104.11900329589844
TST,2,7.508739948272705,99.6166000366211
UBP,3,15.2512998581,104.870002747
UNN,1,9.777620315551758,98.58550262451172
UTH,6,17.386400222800006,102.788002014
ABR,1,45.44910049438477,-98.42179870605469
APN,2,45.07809829999999,-83.56030273
BIS,6,46.77270126342773,-100.74600219726562
BJI,1,47.50939941,-94.93370056
BRD,2,46.39830017,-94.13809967
BTM,1,45.95479965209961,-112.49700164794922
BTS,20,48.17020034790039,17.212699890136722
CDC,1,37.70100021362305,-113.0989990234375
CIU,1,46.25080108642578,-84.47239685058594
CNY,1,38.75500107,-109.7549973
COD,2,44.520198822,-109.024002075
CPR,3,42.908001,-106.46399699999999
DIK,2,46.7974014282,-102.80200195299999
DLH,4,46.8420982361,-92.19360351559999
EKO,1,40.82490158081055,-115.79199981689452
ESC,1,45.7226982117,-87.0936965942
GCC,3,44.3488998413,-105.539001465
HIB,1,47.38660049,-92.83899689
IDA,4,43.514599,-112.070999
IMT,2,45.8184013367,-88.11450195309999
INL,2,48.566200256347656,-93.4030990600586
ISN,2,48.177898407,-103.64199829100001
JAC,2,43.6072998046875,-110.73799896240234
KSC,6,48.66310119628906,21.241100311279297
LNK,3,40.85100173950195,-96.75920104980469
MOT,5,48.2593994140625,-101.27999877929688
PIH,1,42.9098014831543,-112.59600067138672
PLN,1,45.57089996,-84.79669952
RHI,2,45.63119888305664,-89.46749877929688
RKS,3,41.5942,-109.065001
SGU,2,37.036389,-113.510306
TWF,1,42.4818,-114.487999
VEL,1,40.4408989,-109.5100021
CSK,1,12.39533,-16.748
ZIG,2,12.5556,-16.281799
CAB,3,-5.59699010848999,12.188400268554688
CBT,2,-12.4792,13.4869
LUO,1,-11.768099784851074,19.8976993560791
MEG,2,-9.525090217590332,16.312400817871097
MSZ,1,-15.261199951171875,12.14680004119873
NOV,3,-12.808899879455565,15.760499954223633
SDD,3,-14.924699783325195,13.574999809265135
SPP,3,-14.657600402832033,17.71980094909668
SVP,2,-12.404600143433,16.947399139404
SZA,3,-6.141089916229247,12.371800422668455
TMS,3,0.3781749904155731,6.712150096893311
VHC,2,-9.689069747924805,20.431900024414066
VPE,6,-17.0435009003,15.683799743700002
CIT,10,42.364200592041016,69.47889709472656
DMB,4,42.853599548339844,71.30359649658203
DZN,2,47.708302,67.733299
GUW,10,47.12189865112305,51.8213996887207
KGF,7,49.670799255371094,73.33439636230469
KOV,2,53.329102,69.594597
KSN,3,53.20690155029297,63.55030059814453
KZO,4,44.706902,65.592499
PLX,3,50.351295,80.234398
PPK,2,54.77470016479492,69.18389892578125
SCO,21,43.8601,51.091999
UKK,8,50.036598205566406,82.49420166015625
URA,3,51.15079879760742,51.54309844970703
MOL,7,62.744701385498,7.262499809265099
RNN,1,55.06330108642578,14.759599685668945
SRP,3,59.79190063476562,5.340849876403809
ALF,10,69.976097106934,23.371700286865
BDU,1,69.055801391602,18.540399551392
BOJ,12,42.56959915161133,27.515199661254886
BOO,18,67.26920318603516,14.365300178527832
HAU,12,59.34529876709001,5.208360195159901
KKN,7,69.725799560547,29.891300201416
KRN,3,67.821998596191,20.336799621582
